"1/1/2014","1388530800","43","0","0","0","0","0","0.00"
"4/25/2014","1398376800","43","0","0","0","0","0","27.50"
"4/25/2015","1429912800","37","32","28","45","0","31","37.00"
"4/26/2014","1398463200","38","0","0","0","0","0","30.00"
"4/26/2015","1429999200","41","38","27","43","0","34","36.50"
"4/27/2014","1398549600","40","0","0","0","0","0","29.00"
"4/27/2015","1430085600","41","36","27","41","0","34","35.00"
"4/28/2014","1398636000","41","0","0","0","0","0","30.50"
"4/28/2015","1430172000","41","41","27","41","0","33","37.00"
"4/29/2014","1398722400","40","0","0","0","0","0","31.00"
"4/29/2015","1430258400","38","33","23","41","0","33","33.50"
"4/3/2014","1396476000","42","0","0","0","0","0","44.00"
"4/3/2015","1428012000","39","27","29","41","0","29","33.00"
"4/30/2014","1398808800","43","0","0","0","0","0","23.50"
"4/30/2015","1430344800","40","43","26","38","0","33","35.50"
"4/4/2014","1396562400","44","0","0","0","0","0","0.00"
"4/4/2015","1428098400","34","38","29","41","0","29","37.50"
"4/5/2014","1396648800","46","0","0","0","0","0","0.00"
"4/5/2015","1428184800","36","32","30","41","0","30","36.00"
"4/6/2014","1396735200","43","0","0","0","0","0","0.00"
"4/6/2015","1428271200","17","30","26","27","0","26","32.50"
"4/7/2014","1396821600","41","0","0","0","0","0","0.00"
"4/7/2015","1428357600","41","28","27","55","0","27","37.50"
"4/8/2014","1396908000","41","0","0","0","0","0","0.00"
"4/8/2015","1428444000","32","23","30","41","0","30","34.00"
"4/9/2014","1396994400","39","0","0","0","0","0","0.00"
"4/9/2015","1428530400","26","29","33","41","0","29","37.00"
"5/1/2014","1398895200","44","0","0","0","0","0","29.50"
"5/1/2015","1430431200","40","33","24","41","0","29","30.50"
"5/10/2014","1399672800","46","0","0","0","0","0","25.50"
"5/10/2015","1431208800","42","53","18","41","0","28","39.50"
"5/11/2014","1399759200","46","0","0","0","0","0","26.50"
"5/11/2015","1431295200","39","52","27","27","0","28","27.50"
"5/12/2014","1399845600","50","0","0","0","0","0","26.50"
"5/12/2015","1431381600","47","45","29","41","0","31","37.50"
"5/13/2014","1399932000","47","0","0","0","0","0","22.50"
"5/13/2015","1431468000","34","35","31","41","0","31","40.00"
"5/14/2014","1400018400","44","0","0","0","0","0","26.00"
"5/14/2015","1431554400","45","43","31","41","0","31","36.50"
"5/15/2014","1400104800","44","0","0","0","0","0","26.50"
"5/15/2015","1431640800","42","43","31","45","0","31","35.00"
"5/16/2014","1400191200","38","0","0","0","0","0","20.50"
"5/16/2015","1431727200","36","43","31","41","0","35","39.00"
"5/17/2014","1400277600","37","0","0","0","0","0","20.50"
"5/17/2015","1431813600","31","45","31","41","0","35","38.00"
"5/18/2014","1400364000","43","0","0","0","0","0","22.00"
"5/18/2015","1431900000","25","33","31","27","0","33","37.50"
"5/19/2014","1400450400","39","33","34","0","0","0","23.00"
"5/19/2015","1431986400","59","37","30","55","0","34","38.50"
"5/2/2014","1398981600","47","0","0","0","0","0","21.00"
"5/2/2015","1430517600","33","42","28","41","0","30","33.50"
"5/20/2014","1400536800","40","51","28","43","0","0","22.00"
"5/20/2015","1432072800","43","42","31","41","0","35","38.50"
"5/21/2014","1400623200","40","39","28","38","0","0","23.00"
"5/21/2015","1432159200","42","25","30","41","0","36","38.00"
"5/22/2014","1400709600","35","63","25","38","0","0","20.00"
"5/22/2015","1432245600","36","33","27","44","0","33","29.00"
"5/23/2014","1400796000","36","32","27","35","0","0","21.00"
"5/23/2015","1432332000","36","42","30","42","0","30","32.00"
"5/24/2014","1400882400","41","42","31","46","0","0","20.50"
"5/24/2015","1432418400","50","34","30","41","0","30","34.50"
"5/25/2014","1400968800","39","49","32","38","0","0","23.00"
"5/25/2015","1432504800","43","46","31","43","0","30","35.50"
"5/26/2014","1401055200","34","45","30","36","0","0","19.00"
"5/26/2015","1432591200","44","30","32","46","0","33","34.50"
"5/27/2014","1401141600","36","54","28","37","0","0","19.00"
"5/27/2015","1432677600","38","44","30","43","0","33","33.00"
"5/28/2014","1401228000","30","61","28","37","0","0","19.50"
"5/28/2015","1432764000","39","37","34","45","0","33","32.50"
"5/29/2014","1401314400","35","56","32","37","0","0","17.50"
"5/29/2015","1432850400","48","43","32","49","0","38","27.50"
"5/3/2014","1399068000","44","0","0","0","0","0","21.00"
"5/3/2015","1430604000","37","41","28","41","0","28","29.50"
"5/30/2014","1401400800","36","69","26","35","0","0","21.00"
"5/30/2015","1432936800","42","41","32","45","0","35","27.50"
"5/31/2014","1401487200","34","59","31","35","0","0","19.00"
"5/31/2015","1433023200","48","64","30","45","0","36","29.50"
"5/4/2014","1399154400","39","0","0","0","0","0","22.00"
"5/4/2015","1430690400","21","69","27","25","0","28","30.00"
"5/5/2014","1399240800","44","0","0","0","0","0","26.50"
"5/5/2015","1430776800","29","34","29","13","0","29","32.00"
"5/6/2014","1399327200","39","0","0","0","0","0","30.50"
"5/6/2015","1430863200","38","63","24","13","0","24","25.00"
"5/7/2014","1399413600","46","0","0","0","0","0","30.00"
"5/7/2015","1430949600","58","35","29","57","0","28","30.00"
"5/8/2014","1399500000","36","0","0","0","0","0","26.50"
"5/8/2015","1431036000","29","70","20","33","0","28","38.50"
"5/9/2014","1399586400","48","0","0","0","0","0","24.00"
"5/9/2015","1431122400","25","47","22","37","0","13","40.00"
"6/1/2014","1401573600","34","63","31","35","0","0","17.50"
"6/1/2015","1433109600","29","35","28","41","0","36","25.00"
"6/10/2014","1402351200","35","61","21","35","0","0","18.00"
"6/10/2015","1433887200","46","13","33","47","0","33","35.50"
"6/11/2014","1402437600","30","22","30","36","0","0","19.00"
"6/11/2015","1433973600","42","38","28","13","0","13","38.00"
"6/12/2014","1402524000","31","24","23","13","0","0","18.00"
"6/12/2015","1434060000","42","46","34","45","0","36","0.00"
"6/13/2014","1402610400","32","24","27","31","0","0","13.00"
"6/13/2015","1434146400","40","44","33","45","0","33","0.00"
"6/14/2014","1402696800","41","48","23","41","0","0","13.00"
"6/14/2015","1434232800","43","36","34","45","0","34","0.00"
"6/15/2014","1402783200","31","55","24","32","0","0","14.00"
"6/15/2015","1434319200","29","39","37","29","0","32","0.00"
"6/16/2014","1402869600","22","62","26","28","0","0","13.00"
"6/16/2015","1434405600","55","24","38","45","0","41","0.00"
"6/17/2014","1402956000","40","57","23","44","0","0","13.50"
"6/17/2015","1434492000","48","49","39","45","0","47","0.00"
"6/18/2014","1403042400","29","98","26","29","0","0","9.50"
"6/18/2015","1434578400","44","23","24","45","0","41","0.00"
"6/19/2014","1403128800","42","69","27","40","0","0","8.50"
"6/19/2015","1434664800","32","31","27","41","0","37","40.50"
"6/2/2014","1401660000","35","40","29","35","0","0","25.00"
"6/2/2015","1433196000","42","42","28","29","0","35","28.00"
"6/20/2014","1403215200","24","74","23","39","0","0","15.50"
"6/20/2015","1434751200","38","33","28","41","0","38","40.00"
"6/21/2014","1403301600","32","55","22","39","0","0","14.50"
"6/21/2015","1434837600","38","51","27","43","0","38","42.00"
"6/22/2014","1403388000","35","71","23","38","0","0","16.50"
"6/22/2015","1434924000","34","34","28","41","0","38","43.50"
"6/23/2014","1403474400","32","69","21","35","0","0","16.50"
"6/23/2015","1435010400","38","25","31","41","0","38","41.50"
"6/24/2014","1403560800","35","80","23","32","0","0","16.00"
"6/24/2015","1435096800","45","34","33","41","0","38","41.50"
"6/25/2014","1403647200","33","54","22","33","0","0","15.50"
"6/25/2015","1435183200","41","32","33","45","0","38","32.50"
"6/26/2014","1403733600","38","57","24","35","0","0","14.00"
"6/26/2015","1435269600","44","44","28","45","0","28","33.00"
"6/27/2014","1403820000","30","40","24","28","0","0","13.00"
"6/27/2015","1435356000","42","46","28","45","0","27","36.50"
"6/28/2014","1403906400","37","43","23","35","0","0","17.00"
"6/28/2015","1435442400","39","26","30","45","0","30","35.50"
"6/29/2014","1403992800","32","67","26","26","0","0","14.50"
"6/29/2015","1435528800","25","29","33","29","0","33","36.50"
"6/3/2014","1401746400","33","31","35","35","0","0","22.50"
"6/3/2015","1433282400","35","43","30","45","0","35","28.50"
"6/30/2014","1404079200","22","39","26","35","0","0","16.00"
"6/30/2015","1435615200","61","37","32","65","0","32","38.50"
"6/4/2014","1401832800","37","55","32","37","0","0","21.00"
"6/4/2015","1433368800","37","32","30","45","0","37","26.50"
"6/5/2014","1401919200","34","42","32","35","0","0","24.00"
"6/5/2015","1433455200","35","32","33","41","0","38","33.50"
"6/6/2014","1402005600","38","40","31","37","0","0","16.00"
"6/6/2015","1433541600","44","39","29","49","0","38","33.00"
"6/7/2014","1402092000","30","52","31","28","0","0","11.00"
"6/7/2015","1433628000","45","26","33","45","0","33","36.00"
"6/8/2014","1402178400","33","75","30","42","0","0","13.50"
"6/8/2015","1433714400","41","39","30","45","0","33","34.50"
"6/9/2014","1402264800","40","54","27","39","0","0","13.00"
"6/9/2015","1433800800","39","44","33","41","0","33","35.00"
"7/1/2014","1404165600","46","36","27","47","0","0","15.50"
"7/1/2015","1435701600","42","47","30","45","0","30","35.00"
"7/10/2014","1404943200","39","48","30","43","0","0","26.00"
"7/10/2015","1436479200","37","61","23","45","0","24","28.50"
"7/11/2014","1405029600","38","68","30","37","0","0","16.00"
"7/11/2015","1436565600","42","56","22","45","0","25","31.50"
"7/12/2014","1405116000","45","48","33","41","0","0","18.50"
"7/12/2015","1436652000","33","46","27","45","0","30","33.50"
"7/13/2014","1405202400","39","41","31","41","0","0","22.50"
"7/13/2015","1436738400","25","47","25","29","0","29","30.00"
"7/14/2014","1405288800","26","32","30","31","0","0","18.00"
"7/14/2015","1436824800","54","43","28","61","0","30","34.50"
"7/15/2014","1405375200","49","41","29","49","0","0","16.50"
"7/15/2015","1436911200","38","41","28","45","0","28","35.00"
"7/16/2014","1405461600","37","46","28","40","0","0","18.50"
"7/16/2015","1436997600","38","54","28","45","0","27","33.00"
"7/17/2014","1405548000","43","41","32","42","0","0","13.50"
"7/17/2015","1437084000","31","72","26","37","0","33","32.00"
"7/18/2014","1405634400","35","19","32","39","0","0","26.00"
"7/18/2015","1437170400","33","68","26","31","0","31","35.00"
"7/19/2014","1405720800","45","33","28","43","0","0","28.00"
"7/19/2015","1437256800","34","48","29","37","0","31","35.00"
"7/2/2014","1404252000","21","37","25","34","0","0","16.00"
"7/2/2015","1435788000","37","37","30","45","0","27","30.00"
"7/20/2014","1405807200","34","19","27","40","0","0","23.50"
"7/20/2015","1437343200","36","48","28","39","0","31","36.00"
"7/21/2014","1405893600","41","47","27","38","0","0","24.00"
"7/21/2015","1437429600","39","69","26","35","0","31","34.50"
"7/22/2014","1405980000","21","42","26","31","0","0","18.50"
"7/22/2015","1437516000","33","41","30","35","0","31","34.00"
"7/23/2014","1406066400","37","46","26","38","0","0","20.50"
"7/23/2015","1437602400","33","62","31","37","0","31","33.00"
"7/24/2014","1406152800","38","20","29","41","0","0","20.00"
"7/24/2015","1437688800","34","64","26","37","0","26","28.00"
"7/25/2014","1406239200","28","57","30","39","0","0","26.50"
"7/25/2015","1437775200","39","50","26","35","0","26","28.00"
"7/26/2014","1406325600","48","58","32","58","0","0","25.50"
"7/26/2015","1437861600","40","39","27","35","0","27","32.00"
"7/27/2014","1406412000","38","43","30","41","0","0","25.50"
"7/27/2015","1437948000","20","30","25","25","0","25","31.00"
"7/28/2014","1406498400","30","30","31","34","0","0","28.50"
"7/28/2015","1438034400","50","57","24","43","0","24","32.00"
"7/29/2014","1406584800","45","39","30","46","0","0","25.50"
"7/29/2015","1438120800","40","67","24","35","0","24","33.00"
"7/3/2014","1404338400","48","58","28","47","0","0","12.00"
"7/3/2015","1435874400","43","43","32","45","0","33","39.00"
"7/30/2014","1406671200","38","26","30","43","0","0","29.00"
"7/30/2015","1438207200","37","35","22","35","0","22","35.00"
"7/31/2014","1406757600","36","35","24","38","0","0","28.00"
"7/31/2015","1438293600","44","56","31","28","0","28","32.00"
"7/4/2014","1404424800","26","48","28","43","0","0","14.00"
"7/4/2015","1435960800","42","37","26","45","0","35","39.00"
"7/5/2014","1404511200","41","33","29","44","0","0","18.50"
"7/5/2015","1436047200","40","47","28","42","0","35","37.50"
"7/6/2014","1404597600","41","46","29","40","0","0","23.50"
"7/6/2015","1436133600","42","25","27","45","0","33","32.50"
"7/7/2014","1404684000","38","46","26","43","0","0","23.00"
"7/7/2015","1436220000","41","49","31","46","0","33","38.50"
"7/8/2014","1404770400","43","48","31","45","0","0","25.00"
"7/8/2015","1436306400","29","37","30","41","0","33","38.50"
"7/9/2014","1404856800","28","35","28","41","0","0","24.50"
"7/9/2015","1436392800","42","40","29","13","0","33","38.00"
"8/1/2014","1406844000","45","34","28","46","0","0","22.00"
"8/1/2015","1438380000","45","27","31","45","0","29","33.50"
"8/10/2014","1407621600","43","31","29","43","0","0","19.00"
"8/10/2015","1439157600","25","47","0","0","0","0","33.50"
"8/11/2014","1407708000","24","26","34","34","0","0","15.00"
"8/11/2015","1439244000","58","55","0","0","0","0","34.50"
"8/12/2014","1407794400","54","42","35","54","0","0","27.00"
"8/12/2015","1439330400","42","52","0","0","0","0","36.50"
"8/13/2014","1407880800","47","36","32","48","0","0","26.00"
"8/13/2015","1439416800","45","34","0","0","0","0","37.00"
"8/14/2014","1407967200","42","31","35","48","0","0","21.00"
"8/14/2015","1439503200","43","63","0","0","0","0","30.50"
"8/15/2014","1408053600","40","33","34","48","0","0","23.50"
"8/15/2015","1439589600","44","62","0","0","0","0","34.00"
"8/16/2014","1408140000","46","36","35","47","0","0","26.00"
"8/16/2015","1439676000","43","54","0","0","0","0","37.00"
"8/17/2014","1408226400","41","38","32","47","0","0","19.00"
"8/17/2015","1439762400","48","40","0","0","0","0","33.50"
"8/18/2014","1408312800","44","38","32","46","0","0","27.50"
"8/18/2015","1439848800","50","47","0","0","0","0","37.00"
"8/19/2014","1408399200","32","36","27","45","0","0","26.50"
"8/19/2015","1439935200","34","40","0","0","0","0","29.50"
"8/2/2014","1406930400","41","41","33","44","0","0","21.00"
"8/2/2015","1438466400","45","65","31","45","0","34","31.50"
"8/20/2014","1408485600","42","36","35","47","0","0","27.50"
"8/20/2015","1440021600","50","34","0","0","0","0","34.00"
"8/21/2014","1408572000","44","44","31","55","0","0","28.50"
"8/21/2015","1440108000","37","27","0","0","0","0","38.50"
"8/22/2014","1408658400","45","33","28","45","0","0","13.00"
"8/22/2015","1440194400","40","31","0","0","0","0","45.00"
"8/23/2014","1408744800","41","37","28","43","0","0","19.00"
"8/23/2015","1440280800","29","31","0","0","0","0","48.00"
"8/24/2014","1408831200","44","52","30","45","0","0","15.50"
"8/24/2015","1440367200","51","28","0","0","0","0","47.50"
"8/25/2014","1408917600","28","56","29","26","0","0","17.50"
"8/25/2015","1440453600","45","47","0","0","0","0","46.00"
"8/26/2014","1409004000","41","42","28","47","0","0","24.50"
"8/26/2015","1440540000","44","49","0","0","0","0","46.00"
"8/27/2014","1409090400","38","45","29","41","0","0","24.00"
"8/27/2015","1440626400","18","36","0","0","0","0","47.00"
"8/28/2014","1409176800","41","31","30","47","0","0","27.50"
"8/28/2015","1440712800","45","36","0","0","0","0","41.00"
"8/29/2014","1409263200","36","27","33","47","0","0","19.00"
"8/29/2015","1440799200","53","36","0","0","0","0","42.00"
"8/3/2014","1407016800","44","19","32","46","0","0","23.50"
"8/3/2015","1438552800","42","68","31","45","0","31","33.50"
"8/30/2014","1409349600","40","27","30","47","0","0","20.00"
"8/30/2015","1440885600","42","36","0","0","0","0","39.50"
"8/31/2014","1409436000","41","36","30","41","0","0","22.50"
"8/31/2015","1440972000","55","36","0","0","0","0","37.50"
"8/4/2014","1407103200","47","54","36","47","0","0","23.50"
"8/4/2015","1438639200","43","50","31","47","0","32","32.00"
"8/5/2014","1407189600","45","59","33","46","0","0","30.50"
"8/5/2015","1438725600","42","36","30","45","0","31","33.50"
"8/6/2014","1407276000","44","35","36","46","0","0","32.00"
"8/6/2015","1438812000","46","32","30","13","0","32","34.50"
"8/7/2014","1407362400","45","33","29","47","0","0","32.50"
"8/7/2015","1438898400","42","55","0","0","0","0","33.00"
"8/8/2014","1407448800","44","27","31","44","0","0","20.00"
"8/8/2015","1438984800","35","42","0","0","0","0","33.50"
"8/9/2014","1407535200","46","32","31","43","0","0","22.00"
"8/9/2015","1439071200","47","41","0","0","0","0","33.50"
"9/1/2014","1409522400","43","27","35","45","0","0","22.50"
"9/1/2015","1441058400","55","36","0","0","0","0","33.50"
"9/10/2014","1410300000","53","37","39","58","0","0","32.50"
"9/11/2014","1410386400","43","26","36","49","0","0","41.50"
"9/12/2014","1410472800","37","36","33","48","0","0","23.50"
"9/13/2014","1410559200","41","30","35","49","0","0","26.50"
"9/14/2014","1410645600","45","35","36","47","0","0","28.00"
"9/15/2014","1410732000","43","40","34","47","0","0","25.50"
"9/16/2014","1410818400","43","33","35","47","0","0","28.00"
"9/17/2014","1410904800","42","24","35","49","0","0","26.00"
"9/18/2014","1410991200","44","24","13","49","0","0","27.50"
"9/19/2014","1411077600","35","14","32","13","0","0","16.00"
"9/2/2014","1409608800","44","38","34","49","0","0","23.50"
"9/2/2015","1441144800","52","36","0","0","0","0","37.00"
"9/20/2014","1411164000","41","21","34","43","0","0","19.00"
"9/21/2014","1411250400","23","29","31","32","0","0","23.00"
"9/22/2014","1411336800","44","36","29","46","0","0","26.50"
"9/23/2014","1411423200","40","39","29","43","0","0","28.50"
"9/24/2014","1411509600","58","30","28","45","0","0","27.50"
"9/25/2014","1411596000","40","29","28","44","0","0","28.00"
"9/26/2014","1411682400","42","36","31","46","0","0","0.00"
"9/27/2014","1411768800","47","50","28","50","0","0","0.00"
"9/28/2014","1411855200","42","17","35","46","0","0","0.00"
"9/29/2014","1411941600","45","33","38","46","0","0","0.00"
"9/3/2014","1409695200","38","27","31","47","0","0","24.00"
"9/3/2015","1441231200","52","36","0","0","0","0","36.50"
"9/30/2014","1412028000","45","33","38","47","0","0","0.00"
"9/4/2014","1409781600","39","33","25","45","0","0","27.50"
"9/5/2014","1409868000","41","40","31","43","0","0","15.00"
"9/6/2014","1409954400","38","27","35","46","0","0","19.50"
"9/7/2014","1410040800","44","26","32","45","0","0","24.00"
"9/8/2014","1410127200","21","31","33","32","0","0","24.00"
"9/9/2014","1410213600","54","33","34","68","0","0","30.00"